Title,Published_date,Views,Likes,Comments
"Akhilesh Yadav alleges 'EVM Fraud, Vote Theft'. How EVMs are Transported? UP Assembly Election 2022",2022-03-09T10:30:11Z,98427,4757,186
Kishtwar’s Rattle Hydropower Project has been revived after over eight years. | JKPSC UPSC,2022-03-09T09:45:09Z,15782,678,13
Israel PM Naftali Bennett visits Moscow. Will Israel bring peace in Ukraine? | Invasion of Ukraine,2022-03-09T09:03:49Z,35684,1080,11
"What is the ""Biggest Mistake"" that beginners do in the share market? Stock Market for Beginners",2022-03-09T08:30:11Z,12409,655,9
Pet Owners vs RWAs Rights and Obligations | AWBI Guidelines | Related Laws | Judiciary,2022-03-09T08:15:08Z,29164,1045,19
US & UK ban Russian oil. How world is dependent on Russia? Russia - Ukraine Crisis,2022-03-09T07:15:12Z,181424,5325,93
Madhya Pradesh Public Service Commission | मध्य प्रदेश लोक सेवा आयोग | नर्मदा नदी  | MPPSC,2022-03-09T06:43:16Z,20693,782,25
How Blockchain technology Can Make UPI a Global Payment System ? Current Affairs for UPSC/PCS,2022-03-09T06:00:13Z,152159,7518,93
"In nod to Russia, Ukraine says no longer insisting on NATO membership.",2022-03-09T04:52:59Z,684728,21272,853
General Science MCQs l Special Science MCQs For All Exams by Dr Vipan Goyal l Study IQ,2022-03-09T04:20:18Z,29777,2325,25
Mixture Maths Class for SSC  CGL / CHSL / CPO & Other Exams | Part 1 | By Vasu Sir,2022-03-09T03:33:08Z,5601,213,5
9 March 2022 | The Hindu Newspaper Analysis by Prashant Tiwari | Current Affairs 2022 #UPSC #IAS,2022-03-09T02:31:09Z,12680,654,45
"8th March, 2022 : International Women’s Day, Kanya Shikha Pravesh Utsav & Other News",2022-03-09T02:30:11Z,3090,244,11
Mensuration 2D Maths Class for SSC  CGL / CHSL / CPO & Other Exams | Part 5 | By Vasu Sir,2022-03-08T17:25:09Z,5218,130,2
India's Act East Policy | Analysis | objective of Act East Policy | UPSC,2022-03-08T16:45:10Z,158762,5413,69
Tons of space junk likely to punch hole up to 20-metre hole in Moon | UPSC Science & Tech,2022-03-08T16:15:10Z,12161,457,5
5 Important Laws related to Women empowerment in India | International Women's Day 2022,2022-03-08T15:30:10Z,93380,3298,30
SSC CHSL ( 10 + 2 ) 2021 - 2022 Reasoning Class for SSC / CHSL & Other Exams | Set 13 | By Vitul Sir,2022-03-08T14:49:14Z,5355,161,8
Why there are so many Volcanoes around ' Ring of Fire ' ? | Maps & Facts | UPSC Geography,2022-03-08T14:30:26Z,464144,16660,85
Uttar Pradesh PSC | अंतरराष्ट्रीय महिला दिवस विशेष-UP की महत्वपूर्ण महिला सशक्तिकरण योजनाएं | UPPSC,2022-03-08T14:04:52Z,5932,235,1
Centre allocates 1523Cr for CAPF modernisation. Why CAPF is important? | UPSC Internal Security,2022-03-08T14:00:11Z,32933,1355,20
Russia adds Taiwan to list of ‘unfriendly’ Countries | Invasion of Ukraine,2022-03-08T13:00:13Z,239801,7786,144
Meta’s oversight board has suggested Facebook and Instagram to make strict doxxing rules | UPSC GS3,2022-03-08T12:15:10Z,11395,375,8
Rajasthan Become the first state Launch Night Sky astro tourism | RPSC/RAS,2022-03-08T12:03:37Z,5263,234,3
"IRTS Interview | Life of an IRTS officer by Ananya Kirti IRTS,2019 | Indian Railway Traffic Service",2022-03-08T11:45:27Z,14343,327,3
Rupee could plunge below $80. How will it impact Indian economy? UPSC/PCS Economic Current Affairs,2022-03-08T10:45:12Z,200270,6956,136
Madhya Pradesh Public Service Commission | मध्य प्रदेश लोक सेवा आयोग | नवनिर्मित ज़िले | MPPSC,2022-03-08T10:30:13Z,5093,252,2
Are koalas going extinct? | Environment and Ecology for UPSC,2022-03-08T10:00:16Z,6750,406,18
5 reasons why Ukraine has been able to stall Russian troops till now? | Russia - Ukraine Crisis,2022-03-08T08:50:29Z,188395,5707,76
Indo-Pacific Region : Importance & Issues ? Geopolitical Impact on India | UPSC Current Affairs,2022-03-08T08:02:05Z,213361,5919,51
History MPPSC Prelims | Holkar Kingdom | होल्कर रियासत | Madhya Pradesh Public Service Commission,2022-03-08T07:28:26Z,233379,4368,94
NATO is against declaring no fly over Ukraine. What are the reasons? What will be the consequences?,2022-03-08T07:15:11Z,20760,620,9
Blow for Putin as Ukrainian sniper kills Russian general from 1.5km away | Russia - Ukraine Crisis,2022-03-08T06:15:27Z,482794,11705,338
J&K governor launched QR code-based mechanism for certification | Current Affairs for UPSC/PCS Exams,2022-03-08T05:38:45Z,8438,292,5
Indian History MCQs l Top 50 MCQs for UPSC State PCS SSC CGL Railways by Dr Vipan Goyal,2022-03-08T05:18:04Z,55924,3343,24
Gangubai Kathiawadi | From a brothel owner to a Social Worker | Biography of The Mafia Queen,2022-03-08T04:00:14Z,166566,6565,58
Profit and Loss Maths Class for SSC  CGL / CHSL / CPO & Other Exams | Part 6 | By Vasu Sir,2022-03-08T03:28:10Z,3680,128,4
8 March 2022 | The Hindu Newspaper Analysis by Prashant Tiwari | Current Affairs 2022 #UPSC #IAS,2022-03-08T02:43:27Z,14165,582,21
"Akashvani 7th March, 2022 : North Korea’s Reconnaissance satellite, HANSA-NG & Other News",2022-03-08T02:30:12Z,9022,468,19
Bihar Budget 2021-22: Bihar Economic Survey 2021-22 for 67th BPSC and all competitive Exams Set 1,2022-03-08T02:00:12Z,53172,1814,8
Mensuration 2D Maths Class for SSC  CGL / CHSL / CPO & Other Exams | Part 4 | By Vasu Sir,2022-03-07T17:24:47Z,4392,129,1
"Panchteerth, the five holy sites related to the life of Baba Saheb Ambedkar",2022-03-07T17:15:13Z,10929,571,17
ADM Jabalpur Vs Shivkant Shukla case| Justice H. R. Khanna | Explained,2022-03-07T16:45:13Z,43782,1948,18
History MCQs l Special Indian History MCQs For All Exams by Dr Vipan Goyal l Study IQ l State PCS,2022-03-07T16:17:45Z,19641,1553,4
Weekly PIB Analysis - Ist Week March | Press Information Bureau news analysis for UPSC & State PCS,2022-03-07T16:15:13Z,14224,564,4
Necklace of Diamond through Maps | Current Affairs for UPSC/PCS,2022-03-07T15:15:12Z,786725,23713,131
SSC CHSL ( 10 + 2 ) 2021 - 2022 Reasoning Class for SSC / CHSL & Other Exams | Set 12 | By Vitul Sir,2022-03-07T14:47:51Z,4651,136,1
Meghalaya becomes 9th state to withdraw consent to CBI. What is 'General Consent' for CBI? UPSC GS2,2022-03-07T14:45:05Z,13541,483,5
Uttar Pradesh Public Service Commission | अंतर्राष्ट्रीय ध्रुपद मेला  | जानिए क्यों मनाया जाता है?,2022-03-07T14:03:02Z,3242,105,1
Which sports have banned Russian athletes? Russia - Ukraine Crisis,2022-03-07T13:30:17Z,6831,263,8
US sanctions Russian Central Bank. Can Hegemony of Dollar be broken? UPSC Economics,2022-03-07T13:00:11Z,126538,3782,57
UPSC CSE Prelims 2022 - How to Crack UPSC CSE Prelims through MCQs - Set 57 | UPSC IAS IPS IFS Exams,2022-03-07T12:30:12Z,3375,84,2
Rajasthan Public Service Commission | Rajasthan क्षेत्रीय लोक नृत्य | RPSC/RAS,2022-03-07T12:20:08Z,3785,136,1
What is BUY THE DIP in the stock market? How to take advantage? Stock Market for Beginners,2022-03-07T12:00:12Z,19459,977,28
Rupee slumps to record low against US dollar. Stock market crash today | UPSC Current Affairs,2022-03-07T11:00:22Z,273847,9537,169
Bihar Forest Service Interview - Strategy for Bihar Forest Service Exams by Rajeev kumar Rank 1,2022-03-07T10:30:24Z,4259,79,10
Madhya Pradesh Public Service Commission | मध्यप्रदेश के प्रमुख मेले | MPPSC,2022-03-07T10:30:13Z,13512,478,9
UNEP collaborates with Maharashtra Government for Majhi Vasundhara Campaign | MPSC UPSC Exams,2022-03-07T09:45:12Z,10567,342,6
How sea turtles are helping protect people from cyclones? | UPSC Science & Tech,2022-03-07T09:00:10Z,5765,285,6
How Russia's $630 Billion Forex Reserves Could Become Worthless? World Economy Current Affairs,2022-03-07T08:00:13Z,346098,6790,182
ICC to investigate Putin for war crimes. Will he be punished? | International Criminal Court | UPSC,2022-03-07T07:15:12Z,38644,858,19
History MPPSC Prelims | भोपाल रियासत | Madhya Pradesh Public Service Commission | | MPPSC,2022-03-07T06:35:41Z,363078,4754,56
Democracy Index 2021 - India ranked 46th in EIU’s Democracy Index | UPSC GS Paper 2,2022-03-07T06:30:13Z,53081,1683,23
General Awareness MCQs Marathon Class l Best 100 MCQs by Dr Vipan Goyal l Study IQ CET NRA NTPC,2022-03-07T06:11:21Z,82442,4177,25
'Prashant ki Vyatha' | A satirical Representation of Degradation of Rivers & Oceans | Environment,2022-03-07T05:30:13Z,92757,7106,468
"NATO members have green light to send fighter jets to Ukraine, says US | Russia -Ukraine Crisis",2022-03-07T04:20:36Z,908318,25440,672
Profit and Loss Maths Class for SSC  CGL / CHSL / CPO & Other Exams | Part 5 | By Vasu Sir,2022-03-07T03:30:48Z,3589,156,4
"NCERT for UPSC & State PCS Exams, NCERT History Cl 8 Ch 5 When People Rebel 1857 And After",2022-03-07T03:00:13Z,20247,532,5
7 March 2022 | The Hindu Newspaper Analysis by Prashant Tiwari | Current Affairs 2022 #UPSC #IAS,2022-03-07T02:50:30Z,12103,509,21
Mensuration 2D Maths Class for SSC  CGL / CHSL / CPO & Other Exams | Part 3 | By Vasu Sir,2022-03-06T17:28:45Z,7196,242,2
"Down to Earth Magazine Analysis - Ist to 15th October 2021 Part 1 for UPSC, State PSC, Other Exams",2022-03-06T17:15:10Z,6726,234,4
What are the problems of Indian medical education system? Why Indians prefer to study abroad? UPSC,2022-03-06T16:15:34Z,107489,3385,84
Use of Loud Speakers: legal guidelines and punishments | Related Laws,2022-03-06T15:35:25Z,39022,1640,18
How INDIA will benefit from Russian Sanctions ? Critical Analysis for UPSC/PCS,2022-03-06T14:30:14Z,251054,9327,94
The South China Sea Conflict : Analysis in In-depth | Complete Story | UPSC GS Paper 2,2022-03-06T13:45:10Z,204915,5520,54
Indians stranded in Ukraine's Sumy needs immediate evacuation. Russia - Ukraine Crisis,2022-03-06T12:45:18Z,80323,3074,63
"UPSC IFS interview Ankita Wakekar , Third Secretary, Embassy of India in Mexico | IFS ,2020 batch",2022-03-06T12:15:12Z,112530,3611,19
Why is Russian oligarch Roman Abramovich selling English club Chelsea? | Russia - Ukraine Crisis,2022-03-06T11:30:16Z,31963,1124,21
Indian Navy successfully test-fires advanced version of Brahmos missile | UPSC S&T News,2022-03-06T10:30:20Z,157737,6997,92
Will Ukraine Join The EU? | Ukraine–European Union relations | Russia - Ukraine Crisis,2022-03-06T09:34:54Z,24090,847,16
How ban on Visa and MasterCard operations will impact Russian economy?,2022-03-06T08:15:09Z,566544,16255,433
Agriculture Orientation Index (AOI) for Government Expenditures | India is ranked lowest in Asia,2022-03-06T07:30:11Z,8290,268,5
"Switzerland renounces its neutrality, adopt sanctions against Russia. Ukraine - Russia Crisis",2022-03-06T06:30:11Z,162494,5411,114
Stock Market for beginners - Course launched by Study IQ on investing and finance,2022-03-06T05:30:11Z,34196,1907,78
UPSC CSE Prelims 2022 - How to Crack UPSC CSE Prelims through MCQs - Set 56 | UPSC IAS IPS IFS Exams,2022-03-06T04:00:19Z,4291,129,1
"NCERT for UPSC & State PCS Exams, NCERT History Cl 8 Ch 4 Tribals Dikus & The vision of A Golden Age",2022-03-06T03:00:12Z,9530,290,6
"Akashvani 5th March, 2022 : Stree Manoraksha Project, Shane Warne Death & Other News",2022-03-06T02:30:14Z,6351,360,14
"Important Places in News for 2022 Exams | Mapping Series | UPSC Current Affairs, GK & News | Part 2",2022-03-05T17:30:08Z,33417,1036,20
Bharat NCAP Car Safety Rating System Protocols assign star ratings same as Global & European NCAP,2022-03-05T16:45:09Z,16943,622,16
Know all about Ahimsa silk and why it is called ! | UPSC Environment,2022-03-05T16:00:12Z,16093,554,10
Kuki insurgent groups under So resolve to support all BJP candidates | Manipur Elections 2022,2022-03-05T15:15:58Z,90625,2993,25
Most Important Judgments February 2022 | Judicial Service Exam |  Part 2,2022-03-05T14:23:56Z,8890,304,5
UP Public Service Commission | WHAT IS HABEAS CORPUS WRIT? क्या है हैबियस कार्पस रिट?,2022-03-05T13:30:11Z,5937,245,3
"BharatPe strips Ashneer Grover of co-founder tag, holds back his Rs 300 crore equity",2022-03-05T13:15:10Z,210152,5534,125
Rajasthan Public Service Commission | Rajasthan History | करणी माता | चूहों वाली देवी | RPSC/RAS,2022-03-05T11:46:34Z,4446,197,7
Land protests over Deocha Pachami coal block . Why are locals upset?,2022-03-05T11:45:11Z,21142,614,17
"What is Kavach, the system designed to prevent train accidents in India, and how it works? UPSC GS3",2022-03-05T10:30:34Z,205716,7453,96
Madhya Pradesh Public Service Commission | मध्यप्रदेश में सांस्कृतिक अकादमी | MPPSC,2022-03-05T10:30:11Z,7107,251,14
Property Registration Process and Things to take care of while Transfer of Property | Related Laws,2022-03-05T10:00:12Z,56036,2290,18
Centre changes deputation rules for DIGs. Will it lead to centre state problem? IR for UPSC,2022-03-05T09:15:09Z,19348,864,9
Russia declares ceasefire in Ukraine to open humanitarian corridors for civilians,2022-03-05T08:15:29Z,416933,13889,241
UPSC CAPF Topper Interview  Detailed Strategy for Paper 1 & 2 by Deepak Mishra UPSC CAPF 2020 AIR 86,2022-03-05T07:30:18Z,7702,279,3
Reasoning Class for ESIC /SSC / RAILWAY Exam | Counting Figures | Marathon Class | By Vitul Sir,2022-03-05T07:03:21Z,4411,174,6
China - Hong Kong Issue : Explained | Critical Analysis for UPSC Prelims and Mains,2022-03-05T06:45:11Z,40300,1810,20
मध्य प्रदेश लोक सेवा आयोग | History MPPSC Prelims | Parmar Dynasty | MPPSC,2022-03-05T06:44:47Z,66538,2225,35
Ukraine president Volodymyr Zelensky slams NATO for rejecting no-fly zone over his country,2022-03-05T05:45:12Z,655693,15876,293
Economy MCQs l Special Indian Economy MCQs For All Exams by Dr Vipan Goyal l Study IQ,2022-03-05T04:22:59Z,27062,2022,15
How India has become 4th largest Military of world ? UPSC GS Paper 3,2022-03-05T04:00:25Z,619604,22213,264
5 March 2022 | The Hindu Newspaper Analysis by Prashant Tiwari | Current Affairs 2022 #UPSC #IAS,2022-03-05T02:31:43Z,13058,530,40
"Akashvani 4th March, 2022 : World Wildlife Day, WHO warning & Other News",2022-03-05T02:30:11Z,4445,326,20
Bihar Budget 2022 - 2023 | Complete Analysis | 67th BPSC Exams,2022-03-05T02:00:10Z,105935,4028,85
Mensuration 2D Maths Class for SSC  CGL / CHSL / CPO & Other Exams | Part 2 | By Vasu Sir,2022-03-04T17:27:53Z,5812,189,6
History MCQs l Special Indian History MCQs For State PCS Exams by Dr Vipan Goyal #BPSC #CGPSC #MPPSC,2022-03-04T17:19:49Z,19550,1679,5
1000 Most Important NCERT SCIENCE questions for UPSC and all State PCS exams - Set 77 by Dr Ranjeeta,2022-03-04T17:00:11Z,29260,811,7
Most Important Judgments February 2022 | Judicial Service Exam |  Part 1,2022-03-04T16:30:11Z,22205,752,11
Why NATO isn’t sending troops to Ukraine? Explained | Russia - Ukraine Crisis,2022-03-04T16:00:09Z,28529,948,16
Will India Lose USA in this Russia Vs Ukraine conflict ? Critical Analysis | Russia - Ukraine Crisis,2022-03-04T15:15:30Z,442824,15199,264
SSC CHSL ( 10 + 2 ) 2021 - 2022 Reasoning Class for SSC / CHSL & Other Exams | Set 11 | By Vitul Sir,2022-03-04T14:41:58Z,4615,137,4
The History of Abrahamic Religions | Explained by Aadesh Singh | World History | General Studies,2022-03-04T14:00:12Z,1607837,46110,184
Uttar Pradesh Public Service Commission | रामसर स्थल | जानिए UP में कितने और कौन-कौन से? | UPPSC,2022-03-04T13:30:11Z,4459,199,4
SSC CHSL ( 10 + 2 ) 2021 - 2022 Maths Class for SSC / CHSL & Other Exams | Set 9 | By Vitul Sir,2022-03-04T13:16:52Z,4140,139,2
How YouTube brought Revolution in India ? #shorts #CreatingForIndia,2022-03-04T13:11:06Z,30864,2681,14
Indian investors can trade in 8 Major US stocks via NSE-IFSC platform | Economy Current Affairs,2022-03-04T13:00:11Z,66802,2872,46
Rajasthan Public Service Commission | Rajasthan History | राजस्थान एकीकरण | RPSC/RAS,2022-03-04T12:12:47Z,6408,160,2
Will sanctions by USA on Russia impact India? What sectors will see problems? | UPSC IR,2022-03-04T12:02:13Z,30226,1194,8
Economic Survey 2022 -  Detailed Analysis Chapter 8 | UPSC Exams,2022-03-04T11:45:09Z,2646,77,1
Madhya Pradesh Public Service Commission | मध्यप्रदेश में प्रथम | First in Madhya Pradesh | MPPSC,2022-03-04T11:42:53Z,4995,199,2
"Indian flag helped Pakistani, Turkish students cross Ukraine border | Russia - Ukraine Crisis",2022-03-04T10:30:13Z,201296,10181,209
Devika Rejuvenation project in Udhampur district of J&k will be completed by June | JKPSC UPSC,2022-03-04T09:48:24Z,9864,509,10
Turkey to impose Montreux record. How will it impact Russia? Will the war end? Ukraine Crisis | UPSC,2022-03-04T09:00:10Z,43937,1458,23
